wkt,Parcel Type.ID
"POLYGON((-80.9951862229662 43.0712299301098, -80.9874825463247 43.0736653280308, -80.9875351248718 43.073765902936, -80.9881829784775 43.07500506841, -80.9886534822603 43.0759346696971, -80.9895942826629 43.0777615322117, -80.9901123279887 43.0787674239479, -80.9930998146312 43.0778232244746, -80.9930676858342 43.0776788476694, -80.9930519869039 43.0776149417731, -80.9930144808592 43.0775487754797, -80.9929123584823 43.0774138652449, -80.9929078456444 43.0773449919626, -80.9930053998034 43.0772393113745, -80.9930579803933 43.0771743761681, -80.9930897239385 43.0771453001612, -80.9931497541429 43.0770065937833, -80.9931878040712 43.076989227707, -80.9932352306516 43.0769951435286, -80.9933290079676 43.0770576383286, -80.9933802097421 43.0770768794286, -80.9934544187288 43.0770847123688, -80.9935958218667 43.077041446867, -80.9937253496621 43.0769769398851, -80.9939193079414 43.0768651922799, -80.9940504891447 43.0767443264332, -80.9941125919463 43.0765338874806, -80.9941311658606 43.0764335383755, -80.9940896119301 43.0763143125722, -80.993862283426 43.0761743044605, -80.9937652842353 43.076067308555, -80.9936355851198 43.0759934408017, -80.9935803463005 43.0759700346313, -80.9935069793083 43.075893054219, -80.9933853861668 43.0758543836507, -80.9932607123802 43.0758271333804, -80.9931017559029 43.0757999135309, -80.9930269200026 43.0757703166461, -80.9929302376133 43.0757156379776, -80.9928366371867 43.0756472524976, -80.992808348818 43.075503459576, -80.9928575244817 43.0754302358268, -80.9929295371808 43.0753206795941, -80.9930072928893 43.0752406867673, -80.9930762156329 43.0751958047657, -80.993087749356 43.0751611612975, -80.9930945900786 43.07509803848, -80.9931598239942 43.0750211404328, -80.9932349621679 43.0750274622226, -80.9934575818233 43.0750856110078, -80.9935002374354 43.0751251245949, -80.9935697372453 43.075141055306, -80.9936272448868 43.0751571234636, -80.9939352049227 43.0752275076394, -80.9942189883636 43.075233701118, -80.9945433779575 43.0752366643659, -80.9947520216724 43.0751725004627, -80.9947931092089 43.0751526992911, -80.9950155069167 43.0750215092054, -80.9951413857158 43.0749449051548, -80.995338015325 43.0748157161045, -80.9955028957695 43.074703230576, -80.99559033521 43.0746555676286, -80.9956956872778 43.0745279046701, -80.9958722609675 43.0743744527392, -80.9959188853103 43.0743150435709, -80.9959562054221 43.0742761904634, -80.9960784656037 43.0741882743764, -80.9962073227225 43.0741082433727, -80.9963139729914 43.0741179192466, -80.9964558833941 43.0741242092286, -80.9965945635016 43.0741526457151, -80.9967092454819 43.0741526992512, -80.9951862229662 43.0712299301098))",PIN.001990536
"POLYGON((-80.8717354799916 43.1334386302978, -80.872175828143 43.1343275879688, -80.8732391932552 43.1340450496581, -80.8736082142845 43.1347899675284, -80.8725448391925 43.135072509188, -80.8730024234886 43.135996208694, -80.880940657235 43.1335539226992, -80.879780261057 43.1309920900611, -80.8764982826667 43.1319902698098, -80.8753911506198 43.1297554898688, -80.8863858676464 43.1264863277044, -80.8850143675035 43.1236239624708, -80.8846996612323 43.1235211749839, -80.8691679228918 43.1282548616198, -80.8697705459148 43.1294716192152, -80.8717354799916 43.1334386302978))",PIN.002260090
"POLYGON((-80.858234466731 43.125149827921, -80.8656895907821 43.1230839181219, -80.8662500935149 43.1229285672067, -80.8636624437547 43.1177708812334, -80.8558537965257 43.1201248076494, -80.858234466731 43.125149827921))",PIN.002270054
"POLYGON((-80.8159332640029 43.1322096272136, -80.8238657786424 43.1297118847918, -80.8219254706547 43.1258598835465, -80.8170157935163 43.1273705576335, -80.8149339794171 43.1280289258886, -80.8139961546086 43.128305830373, -80.8159332640029 43.1322096272136))",PIN.002280040
"POLYGON((-80.8422583934542 43.1663005543257, -80.8499820801995 43.1639188795166, -80.8473957187539 43.1586803196983, -80.8396875217786 43.1611670649403, -80.8422583934542 43.1663005543257))",PIN.002290027
"POLYGON((-80.8450098432424 43.1715731263515, -80.8527212151559 43.1692249813584, -80.8503295584069 43.1646287930692, -80.8496230511278 43.1648466846055, -80.8493514921429 43.1643098304494, -80.8424127578319 43.1664494319555, -80.8450098432424 43.1715731263515))",PIN.002300014
"POLYGON((-80.8355669001958 43.2684830554606, -80.8389837769937 43.2674016321565, -80.8389939238081 43.2674216695419, -80.8466146727911 43.2650156571471, -80.8452950721534 43.2624063012772, -80.8442345404676 43.2603090296096, -80.8436495839764 43.260495436334, -80.8433945431205 43.2599910569342, -80.83634555415 43.262237028896, -80.8376587972771 43.264784600563, -80.8376645744157 43.2647958079144, -80.8342419546727 43.2658792433826, -80.8355669001958 43.2684830554606))",PIN.002450012
"POLYGON((-80.6169670984802 43.2843199954697, -80.617069989445 43.2845803182304, -80.6242115391072 43.2834648392491, -80.6220677733422 43.2780438828189, -80.6214638389309 43.2781448272571, -80.6212272997925 43.2775466250146, -80.6179376470819 43.2780964214286, -80.6177974133128 43.2781223949695, -80.6176590004839 43.2781531439398, -80.6175227130349 43.2781886007082, -80.6173888507322 43.2782286872892, -80.6172577080104 43.2782733155136, -80.6171295733241 43.2783223872228, -80.6170047285141 43.2783757944845, -80.6168834481873 43.2784334198304, -80.6167659991131 43.2784951365138, -80.6166526396363 43.2785608087889, -80.6165436191095 43.2786302922089, -80.616439177344 43.2787034339438, -80.6163395440829 43.2787800731164, -80.6162449384957 43.2788600411559, -80.6161555686953 43.278943162169, -80.6160716312816 43.279029253326, -80.6159933109076 43.2791181252637, -80.6159207798742 43.279209582501, -80.61585419775 43.2793034238694, -80.615793711021 43.2793994429549, -80.6157490689749 43.2794061615472, -80.6156969461815 43.2795023986345, -80.6156508516018 43.2796002640335, -80.6156108801518 43.2796995562943, -80.6155771141442 43.2798000710282, -80.6155496231199 43.279901601329, -80.6155284637034 43.2800039381984, -80.6155136794867 43.2801068709772, -80.6155053009394 43.2802101877777, -80.6155033453446 43.2803136759205, -80.6155078167644 43.2804171223723, -80.6155187060305 43.2805203141842, -80.6155359907627 43.2806230389302, -80.6155596354151 43.2807250851444, -80.6155895913484 43.2808262427567, -80.6156257969307 43.2809263035247, -80.6168024390534 43.2839033946217, -80.6169905784986 43.2838641101093, -80.6171569758097 43.283829365755, -80.6173216493774 43.2842459762609, -80.6169670984802 43.2843199954697))",PIN.002730316
"POLYGON((-80.6365494149788 43.2747423820752, -80.6433365826379 43.2736682644465, -80.6410392187181 43.2677537120841, -80.6410288417196 43.2677273475339, -80.6340193694089 43.268804346295, -80.6363140792939 43.2746395718043, -80.6365494149788 43.2747423820752))",PIN.002740239
"POLYGON((-82.0921644196426 42.5765994016407, -82.0922839945912 42.5711546825742, -82.0888571889177 42.5710503670875, -82.0881254835193 42.5710276011941, -82.0878375210709 42.5764756244898, -82.0921644196426 42.5765994016407))",PIN.006170028
"POLYGON((-81.8166313539698 42.5872348125046, -81.8202708784915 42.5847631748166, -81.8119114348815 42.5780299030975, -81.8117639636741 42.5781312493197, -81.8083265874504 42.5805286204422, -81.8166313539698 42.5872348125046))",PIN.006540008
"POLYGON((-81.8044997999532 42.5831229458283, -81.8127588661877 42.5898643152568, -81.8166313539698 42.5872348125046, -81.8083265874504 42.5805286204422, -81.8081984745866 42.5806154780426, -81.8044997999532 42.5831229458283))",PIN.006540031
"POLYGON((-82.1184547992816 42.5656966613541, -82.119042437167 42.5656094867619, -82.1191520841601 42.5656962548665, -82.1191564557511 42.5656997146265, -82.1225254317475 42.56337300996, -82.1254786864144 42.561322012283, -82.1242460676668 42.5601347165158, -82.1174659681966 42.5648169661332, -82.1174309948721 42.5648411387735, -82.1184508520752 42.565693362876, -82.1184547992816 42.5656966613541))",PIN.007330020
"POLYGON((-82.1292683275377 42.5604839148191, -82.1350023710576 42.5566298712716, -82.1333578080619 42.5552774342845, -82.1390021845966 42.5514829357839, -82.137784291527 42.5505046609756, -82.1342742864212 42.5528544950158, -82.126463293917 42.5581219499186, -82.1292683275377 42.5604839148191))",PIN.007480018
"POLYGON((-81.2138692611172 43.01555297371, -81.2142717524235 43.0154372890254, -81.2142318877284 43.0153603525669, -81.2138294363909 43.0154760309651, -81.2138692611172 43.01555297371))",PIN.080960249
"POLYGON((-81.3979121623683 43.0473489251979, -81.4047866926614 43.0453276261118, -81.4017599814012 43.0394248289392, -81.3955335377446 43.0412631728345, -81.3948897501842 43.0414532230071, -81.3979121623683 43.0473489251979))",PIN.081350019
"POLYGON((-81.4047866926614 43.0453276261118, -81.4088034375667 43.0441459380985, -81.4083856670377 43.0433820303783, -81.408906395108 43.043228818221, -81.4093241716422 43.0439927245193, -81.4116775842073 43.0433002720352, -81.4171443733018 43.0416915888425, -81.4150113977303 43.0375333674347, -81.4095473254737 43.0391467895316, -81.4086468879812 43.0373909595621, -81.4024355154128 43.0392253565247, -81.4017599814012 43.0394248289392, -81.4047866926614 43.0453276261118))",PIN.081350022
"POLYGON((-81.4042909387131 43.058236307379, -81.4075293388263 43.05727763213, -81.4065203764827 43.0556764741705, -81.4055139550039 43.0536961501446, -81.4048665809273 43.0524618880902, -81.4048131809274 43.0523611922107, -81.4047531473623 43.0522480622218, -81.404687205158 43.0521263359606, -81.4046567871279 43.0520701794936, -81.4045957309971 43.0519574440739, -81.404550045432 43.051873209664, -81.4027700010633 43.0486246519058, -81.4015986670723 43.0464601506066, -81.4003773160612 43.0468192547423, -81.4006031140569 43.047244508167, -81.4001868517101 43.0473668969714, -81.3999610516959 43.0469416388284, -81.3980046108927 43.047516827365, -81.3978784715487 43.0475544572835, -81.3996965402986 43.0509450130539, -81.4008029259264 43.0529854518004, -81.4013652030461 43.0528069635319, -81.4014263879318 43.0529190323656, -81.4014889889611 43.0530337112488, -81.401523881853 43.0530976050298, -81.4015773077932 43.0531982640041, -81.4015916130239 43.0532252147332, -81.4016485521216 43.0533324749944, -81.4017019786433 43.0534331312517, -81.4042909387131 43.058236307379))",PIN.081350030
"POLYGON((-81.3449478245603 43.0694504659035, -81.3453676740919 43.0693291098164, -81.3468071239561 43.0689130389704, -81.3471915186855 43.0688019295714, -81.3519379908947 43.0674297845676, -81.3490970021402 43.0618807221916, -81.3421086958696 43.063903833993, -81.3431981752382 43.0660324052634, -81.3449478245603 43.0694504659035))",PIN.081390049
"POLYGON((-81.3838579185513 43.1585322962203, -81.3841090797382 43.1584642885571, -81.3875867433996 43.1575225097341, -81.3871255966207 43.156623608004, -81.3850503326359 43.1525780118242, -81.3809778683209 43.1536808976423, -81.3812530184023 43.154214502644, -81.381530271463 43.1545826286581, -81.3818017099586 43.1549430355753, -81.3832179981115 43.1576821380016, -81.3836158700778 43.1584515870942, -81.3838579185513 43.1585322962203))",PIN.081410051
"POLYGON((-81.3363463050766 43.1613109767187, -81.3432934770807 43.1592499353873, -81.3401711453461 43.153218244767, -81.3370080970108 43.1541212621027, -81.3335945057785 43.1551528143652, -81.3331918032878 43.1552674481256, -81.3363463050766 43.1613109767187))",PIN.081420059
"POLYGON((-81.3224578791082 43.1654135099411, -81.325925212084 43.1643850884027, -81.3293959447461 43.1633554724074, -81.3262118436007 43.1572539452397, -81.323893732149 43.1579055476551, -81.3251709343677 43.160389337559, -81.3240188986429 43.1607179268102, -81.3227085722093 43.1610916431382, -81.3215757528994 43.1637224818197, -81.3224578791082 43.1654135099411))",PIN.081420104
"POLYGON((-81.2963303979093 43.1313525508673, -81.3033187069762 43.1294120112012, -81.3032292890016 43.1292404968954, -81.3005098614202 43.1240035302337, -81.3002599343584 43.1236417568842, -81.2933073623065 43.1255672822899, -81.2963303979093 43.1313525508673))",PIN.081430050
"POLYGON((-81.2875340265308 43.1136412729548, -81.2875519740171 43.1136360937779, -81.2941125778706 43.1117424874134, -81.2943430376739 43.1116770515505, -81.2944662233722 43.111642073647, -81.291554854445 43.1059918684838, -81.2907727565761 43.1062213554755, -81.290625977864 43.1059364422946, -81.2844831250646 43.1077407556265, -81.2844843336176 43.1077432103004, -81.2845034891308 43.1077821082538, -81.2846846702405 43.1081500163042, -81.285458811386 43.1096382429131, -81.2861450903629 43.1109679486313, -81.2867367710349 43.1121145908573, -81.2868310540965 43.1122974035966, -81.2875340265308 43.1136412729548))",PIN.081430082
"POLYGON((-81.3014393077398 43.0789407429652, -81.3014401372318 43.0789710828349, -81.3029945394802 43.0817803554382, -81.3039269522266 43.0814984421748, -81.3039665953711 43.081575822732, -81.3039797965529 43.0816022293344, -81.3040060034662 43.0816527226545, -81.3040170161144 43.0816746740966, -81.304079718852 43.0817945927819, -81.3053929092203 43.0843111278348, -81.3111870380518 43.082549732495, -81.3103263152776 43.0808843963191, -81.3100242795164 43.0802980099101, -81.3090987471298 43.0805593630556, -81.3089316585977 43.0802349653938, -81.3088326734558 43.0800427830846, -81.3087812949573 43.0799430171395, -81.3091835399683 43.0798299754668, -81.309707382995 43.0796827602196, -81.3070181806599 43.0744612398255, -81.3069088322338 43.0742488979555, -81.3066682459865 43.0741714486331, -81.2999742408035 43.0761248660874, -81.3008148469162 43.0777605142416, -81.3009217745573 43.0779685665238, -81.3010884427506 43.078292847729, -81.3011493123604 43.0783569466169, -81.301289521933 43.0786167721997, -81.3014393077398 43.0789407429652))",PIN.081440076
"POLYGON((-81.2500904476996 43.0840830503297, -81.2548943226956 43.0825728048636, -81.2550953815999 43.0825052191612, -81.252431433921 43.0773560964216, -81.2524088829162 43.0773627550359, -81.2517373240207 43.0775614906116, -81.251737118137 43.0775610960041, -81.2514027416929 43.0769209580541, -81.2513801975054 43.0769276283004, -81.2468202950975 43.0782767655095, -81.2469929843299 43.0786215753534, -81.2473343970934 43.0793012574993, -81.2456863683708 43.0797818459764, -81.2468180469818 43.0820414040941, -81.2468555708558 43.082116294342, -81.2488006525408 43.0815080728616, -81.2489941724358 43.0818943921736, -81.2491876768562 43.0822807072911, -81.249445686797 43.0827957891422, -81.2497037062748 43.0833108745141, -81.2498972208129 43.0836971856292, -81.2500904476996 43.0840830503297))",PIN.081440126
"POLYGON((-81.2379783479764 42.9921646606828, -81.2385015081358 42.9920221279519, -81.2384846797311 42.9919892718739, -81.2384732392531 42.9919669114158, -81.2379500260876 42.9921094605174, -81.2379783479764 42.9921646606828))",PIN.082740067
"POLYGON((-81.2548685288355 42.9635592870704, -81.2547572012614 42.9635688962465, -81.2548410067206 42.964092798178, -81.2549523902229 42.9640835614219, -81.2548685288355 42.9635592870704))",PIN.083860017
"POLYGON((-81.5451933365448 42.9515156188357, -81.5469543073722 42.9502280371782, -81.5477752354925 42.9496340485012, -81.5474590403703 42.9493975729474, -81.5419632910568 42.9452869368554, -81.5393246106276 42.9472052810348, -81.5439511370578 42.950573149552, -81.5447924318932 42.9512276369707, -81.5448662732686 42.9512806956991, -81.5451933365448 42.9515156188357))",PIN.085270007
"POLYGON((-81.5448586168612 42.9517616114201, -81.5451933365448 42.9515156188357, -81.5448662732686 42.9512806956991, -81.5447924318932 42.9512276369707, -81.5439511370578 42.950573149552, -81.5393246106276 42.9472052810348, -81.5344533680987 42.9507527333866, -81.5448586168612 42.9517616114201))",PIN.085270010
"POLYGON((-81.7918262252606 42.6435502223339, -81.7960219885304 42.6400955253966, -81.79677215257 42.6394777983572, -81.7980584366944 42.6384185673267, -81.7931694830246 42.6346863747132, -81.7927798548301 42.6349999457504, -81.7919480505103 42.6343648798445, -81.7916312716957 42.6346198180249, -81.7910354709453 42.6350983292689, -81.7895545759489 42.6362876409557, -81.7893719031539 42.6367383754988, -81.7887090372466 42.6372601331918, -81.7880988570754 42.637740423745, -81.7878982711261 42.6376177385241, -81.7860389619353 42.6391107783548, -81.7918262252606 42.6435502223339))",PIN.085600030
"POLYGON((-81.6347440951313 42.9662458412269, -81.6347437126596 42.9663315697967, -81.634746534168 42.9663315765591, -81.6349515720154 42.9663320754289, -81.6354065484284 42.9660869560884, -81.6353801840144 42.9660750778333, -81.6353565431576 42.9660604304179, -81.635336160498 42.9660433450965, -81.6353356921137 42.9660428860463, -81.634747340463 42.9661499824877, -81.6347445174534 42.9661504966883, -81.6347440951313 42.9662458412269))",PIN.085930012
"POLYGON((-81.6157201709866 42.9611480404378, -81.6158807289445 42.9610312190333, -81.61559732404 42.9608211059408, -81.6155124010004 42.9608828953992, -81.6154367660935 42.9609379268589, -81.6157201709866 42.9611480404378))",PIN.085980034
"POLYGON((-81.6235125933304 42.9487435214543, -81.6237463747409 42.9485739496299, -81.6236218098402 42.9484802281189, -81.6234972505567 42.9483864994061, -81.6232634590937 42.9485560775591, -81.6235125933304 42.9487435214543))",PIN.096020106
"POLYGON((-81.6273430293422 42.944910391572, -81.6274158457162 42.9448575626708, -81.6274293992004 42.9448477337603, -81.6271422112484 42.9446319073945, -81.6270558371325 42.9446945504698, -81.6273430293422 42.944910391572))",PIN.096040050
"POLYGON((-81.6231143705702 42.9433012638261, -81.6232014029986 42.9432390346789, -81.622888847372 42.9430030905944, -81.6228018148089 42.94306532304, -81.6231143705702 42.9433012638261))",PIN.096050053
"POLYGON((-81.6219557425152 42.9673971750354, -81.6221117585235 42.9673967797347, -81.6223359114515 42.9673962159219, -81.6223389015214 42.9673016175339, -81.6220145402274 42.9673024421465, -81.6219587280391 42.9673025837239, -81.6219567415073 42.9673654422729, -81.6219558261933 42.9673944354308, -81.6219557425152 42.9673971750354))",PIN.096150464
